trade_date,contract,close,source
2026-04-22,ZQH27,96.4450,yahoo
2026-04-22,ZQJ27,96.4500,yahoo
2026-04-22,ZQK27,96.4550,yahoo
2026-04-22,ZQM27,96.4800,yahoo
2026-04-22,ZQN27,96.4950,yahoo
2026-04-22,ZQQ27,96.5200,yahoo
2026-04-22,ZQU26,96.3850,yahoo
2026-04-22,ZQU27,96.5450,yahoo
2026-04-22,ZQV26,96.4000,yahoo
2026-04-22,ZQV27,96.5750,yahoo
2026-04-22,ZQX26,96.4100,yahoo
2026-04-22,ZQX27,96.5950,yahoo
2026-04-22,ZQZ26,96.4300,yahoo
2026-04-22,ZQZ27,96.7600,yahoo
2026-04-23,ZQF27,96.4200,yahoo
2026-04-23,ZQF28,96.8700,yahoo
2026-04-23,ZQG27,96.4200,yahoo
2026-04-23,ZQG28,96.8550,yahoo
2026-04-23,ZQH27,96.4200,yahoo
2026-04-23,ZQJ27,96.4200,yahoo
2026-04-23,ZQK27,96.4200,yahoo
2026-04-23,ZQM27,96.4400,yahoo
2026-04-23,ZQN27,96.4450,yahoo
2026-04-23,ZQQ27,96.4650,yahoo
2026-04-23,ZQU26,96.3850,yahoo
2026-04-23,ZQU27,96.4900,yahoo
2026-04-23,ZQV26,96.4000,yahoo
2026-04-23,ZQV27,96.5200,yahoo
2026-04-23,ZQX26,96.4050,yahoo
2026-04-23,ZQX27,96.5400,yahoo
2026-04-23,ZQZ26,96.4200,yahoo
2026-04-23,ZQZ27,96.7050,yahoo
2026-04-24,ZQF27,96.4700,yahoo
2026-04-24,ZQF28,96.9250,yahoo
2026-04-24,ZQG27,96.4700,yahoo
2026-04-24,ZQG28,96.9100,yahoo
2026-04-24,ZQH27,96.4750,yahoo
2026-04-24,ZQJ27,96.4800,yahoo
2026-04-24,ZQK27,96.4750,yahoo
2026-04-24,ZQM27,96.4950,yahoo
2026-04-24,ZQN27,96.5050,yahoo
2026-04-24,ZQQ27,96.5200,yahoo
2026-04-24,ZQU26,96.4100,yahoo
2026-04-24,ZQU27,96.5450,yahoo
2026-04-24,ZQV26,96.4300,yahoo
2026-04-24,ZQV27,96.5750,yahoo
2026-04-24,ZQX26,96.4450,yahoo
2026-04-24,ZQX27,96.5950,yahoo
2026-04-24,ZQZ26,96.4650,yahoo
2026-04-24,ZQZ27,96.7600,yahoo
2026-04-27,ZQF27,96.4450,yahoo
2026-04-27,ZQF28,96.8950,yahoo
2026-04-27,ZQG27,96.4450,yahoo
2026-04-27,ZQG28,96.8800,yahoo
2026-04-27,ZQH27,96.4450,yahoo
2026-04-27,ZQJ27,96.4500,yahoo
2026-04-27,ZQK27,96.4450,yahoo
2026-04-27,ZQM27,96.4650,yahoo
2026-04-27,ZQN27,96.4750,yahoo
2026-04-27,ZQQ27,96.4900,yahoo
2026-04-27,ZQU26,96.4000,yahoo
2026-04-27,ZQU27,96.5150,yahoo
2026-04-27,ZQV26,96.4150,yahoo
2026-04-27,ZQV27,96.5450,yahoo
2026-04-27,ZQX26,96.4200,yahoo
2026-04-27,ZQX27,96.5650,yahoo
2026-04-27,ZQZ26,96.4400,yahoo
2026-04-27,ZQZ27,96.7300,yahoo
2026-04-28,ZQF27,96.4100,yahoo
2026-04-28,ZQF28,96.8300,yahoo
2026-04-28,ZQG27,96.4000,yahoo
2026-04-28,ZQG28,96.8150,yahoo
2026-04-28,ZQH27,96.4000,yahoo
2026-04-28,ZQJ27,96.3950,yahoo
2026-04-28,ZQK27,96.3850,yahoo
2026-04-28,ZQM27,96.4000,yahoo
2026-04-28,ZQN27,96.4100,yahoo
2026-04-28,ZQQ27,96.4250,yahoo
2026-04-28,ZQU26,96.3900,yahoo
2026-04-28,ZQU27,96.4500,yahoo
2026-04-28,ZQV26,96.4000,yahoo
2026-04-28,ZQV27,96.4800,yahoo
2026-04-28,ZQX26,96.4000,yahoo
2026-04-28,ZQX27,96.5000,yahoo
2026-04-28,ZQZ26,96.4100,yahoo
2026-04-28,ZQZ27,96.6650,yahoo
2026-04-29,ZQF27,96.3300,yahoo
2026-04-29,ZQF28,96.4400,yahoo
2026-04-29,ZQG27,96.3000,yahoo
2026-04-29,ZQG28,96.4250,yahoo
2026-04-29,ZQH27,96.2850,yahoo
2026-04-29,ZQJ27,96.2650,yahoo
2026-04-29,ZQK27,96.2400,yahoo
2026-04-29,ZQM27,96.2500,yahoo
2026-04-29,ZQN27,96.2550,yahoo
2026-04-29,ZQQ27,96.2700,yahoo
2026-04-29,ZQU26,96.3600,yahoo
2026-04-29,ZQU27,96.2950,yahoo
2026-04-29,ZQV26,96.3600,yahoo
2026-04-29,ZQV27,96.3250,yahoo
2026-04-29,ZQX26,96.3500,yahoo
2026-04-29,ZQX27,96.3500,yahoo
2026-04-29,ZQZ26,96.3400,yahoo
2026-04-29,ZQZ27,96.5150,yahoo
2026-04-30,ZQF27,96.3800,yahoo
2026-04-30,ZQF28,96.5000,yahoo
2026-04-30,ZQG27,96.3550,yahoo
2026-04-30,ZQG28,96.4850,yahoo
2026-04-30,ZQH27,96.3400,yahoo
2026-04-30,ZQJ27,96.3250,yahoo
2026-04-30,ZQK27,96.3050,yahoo
2026-04-30,ZQM27,96.3150,yahoo
2026-04-30,ZQN27,96.3200,yahoo
2026-04-30,ZQQ27,96.3400,yahoo
2026-04-30,ZQU26,96.3950,yahoo
2026-04-30,ZQU27,96.3650,yahoo
2026-04-30,ZQV26,96.4000,yahoo
2026-04-30,ZQV27,96.3950,yahoo
2026-04-30,ZQX26,96.4000,yahoo
2026-04-30,ZQX27,96.4200,yahoo
2026-04-30,ZQZ26,96.3900,yahoo
2026-04-30,ZQZ27,96.5850,yahoo
2026-05-01,ZQF27,96.3650,yahoo
2026-05-01,ZQF28,96.4950,yahoo
2026-05-01,ZQG27,96.3450,yahoo
2026-05-01,ZQG28,96.4800,yahoo
2026-05-01,ZQH27,96.3300,yahoo
2026-05-01,ZQJ27,96.3150,yahoo
2026-05-01,ZQK27,96.3000,yahoo
2026-05-01,ZQM27,96.3100,yahoo
2026-05-01,ZQN27,96.3150,yahoo
2026-05-01,ZQQ27,96.3350,yahoo
2026-05-01,ZQU26,96.3900,yahoo
2026-05-01,ZQU27,96.3600,yahoo
2026-05-01,ZQV26,96.3950,yahoo
2026-05-01,ZQV27,96.3900,yahoo
2026-05-01,ZQX26,96.3900,yahoo
2026-05-01,ZQX27,96.4150,yahoo
2026-05-01,ZQZ26,96.3750,yahoo
2026-05-01,ZQZ27,96.5800,yahoo
2026-05-04,ZQF27,96.2750,yahoo
2026-05-04,ZQF28,96.3850,yahoo
2026-05-04,ZQG27,96.2400,yahoo
2026-05-04,ZQG28,96.3700,yahoo
2026-05-04,ZQH27,96.2250,yahoo
2026-05-04,ZQJ27,96.2050,yahoo
2026-05-04,ZQK27,96.1900,yahoo
2026-05-04,ZQM27,96.2000,yahoo
2026-05-04,ZQN27,96.2050,yahoo
2026-05-04,ZQQ27,96.2250,yahoo
2026-05-04,ZQU26,96.3750,yahoo
2026-05-04,ZQU27,96.2500,yahoo
2026-05-04,ZQV26,96.3650,yahoo
2026-05-04,ZQV27,96.2800,yahoo
2026-05-04,ZQX26,96.3300,yahoo
2026-05-04,ZQX27,96.3050,yahoo
2026-05-04,ZQZ26,96.2950,yahoo
2026-05-04,ZQZ27,96.4700,yahoo
2026-05-05,ZQF27,96.2950,yahoo
2026-05-05,ZQF28,96.4100,yahoo
2026-05-05,ZQG27,96.2650,yahoo
2026-05-05,ZQG28,96.3950,yahoo
2026-05-05,ZQH27,96.2500,yahoo
2026-05-05,ZQJ27,96.2300,yahoo
2026-05-05,ZQK27,96.2150,yahoo
2026-05-05,ZQM27,96.2250,yahoo
2026-05-05,ZQN27,96.2300,yahoo
2026-05-05,ZQQ27,96.2500,yahoo
2026-05-05,ZQU26,96.3850,yahoo
2026-05-05,ZQU27,96.2750,yahoo
2026-05-05,ZQV26,96.3800,yahoo
2026-05-05,ZQV27,96.3050,yahoo
2026-05-05,ZQX26,96.3400,yahoo
2026-05-05,ZQX27,96.3300,yahoo
2026-05-05,ZQZ26,96.3050,yahoo
2026-05-05,ZQZ27,96.4950,yahoo
2026-05-06,ZQF27,96.3500,yahoo
2026-05-06,ZQF28,96.4150,yahoo
2026-05-06,ZQG27,96.3400,yahoo
2026-05-06,ZQG28,96.4000,yahoo
2026-05-06,ZQH27,96.3250,yahoo
2026-05-06,ZQJ27,96.3150,yahoo
2026-05-06,ZQK27,96.3050,yahoo
2026-05-06,ZQM27,96.3150,yahoo
2026-05-06,ZQN27,96.3250,yahoo
2026-05-06,ZQQ27,96.3450,yahoo
2026-05-06,ZQU26,96.3950,yahoo
2026-05-06,ZQU27,96.3700,yahoo
2026-05-06,ZQV26,96.4000,yahoo
2026-05-06,ZQV27,96.4000,yahoo
2026-05-06,ZQX26,96.3800,yahoo
2026-05-06,ZQX27,96.4200,yahoo
2026-05-06,ZQZ26,96.3550,yahoo
2026-05-06,ZQZ27,96.5000,yahoo
2026-05-07,ZQF27,96.3200,yahoo
2026-05-07,ZQF28,96.3400,yahoo
2026-05-07,ZQG27,96.3000,yahoo
2026-05-07,ZQG28,96.3250,yahoo
2026-05-07,ZQH27,96.2800,yahoo
2026-05-07,ZQJ27,96.2600,yahoo
2026-05-07,ZQK27,96.2450,yahoo
2026-05-07,ZQM27,96.2550,yahoo
2026-05-07,ZQN27,96.2600,yahoo
2026-05-07,ZQQ27,96.2750,yahoo
2026-05-07,ZQU26,96.3850,yahoo
2026-05-07,ZQU27,96.3000,yahoo
2026-05-07,ZQV26,96.3800,yahoo
2026-05-07,ZQV27,96.3300,yahoo
2026-05-07,ZQX26,96.3550,yahoo
2026-05-07,ZQX27,96.3450,yahoo
2026-05-07,ZQZ26,96.3300,yahoo
2026-05-07,ZQZ27,96.4250,yahoo
2026-05-08,ZQF27,96.3550,yahoo
2026-05-08,ZQF28,96.3750,yahoo
2026-05-08,ZQG27,96.3400,yahoo
2026-05-08,ZQG28,96.3600,yahoo
2026-05-08,ZQH27,96.3250,yahoo
2026-05-08,ZQJ27,96.3050,yahoo
2026-05-08,ZQK27,96.2900,yahoo
2026-05-08,ZQM27,96.3000,yahoo
2026-05-08,ZQN27,96.3050,yahoo
2026-05-08,ZQQ27,96.3200,yahoo
2026-05-08,ZQU26,96.3950,yahoo
2026-05-08,ZQU27,96.3450,yahoo
2026-05-08,ZQV26,96.3950,yahoo
2026-05-08,ZQV27,96.3650,yahoo
2026-05-08,ZQX26,96.3800,yahoo
2026-05-08,ZQX27,96.3800,yahoo
2026-05-08,ZQZ26,96.3600,yahoo
2026-05-08,ZQZ27,96.4600,yahoo
2026-05-11,ZQF27,96.3100,yahoo
2026-05-11,ZQF28,96.3500,yahoo
2026-05-11,ZQG27,96.2900,yahoo
2026-05-11,ZQG28,96.3350,yahoo
2026-05-11,ZQH27,96.2700,yahoo
2026-05-11,ZQJ27,96.2500,yahoo
2026-05-11,ZQK27,96.2350,yahoo
2026-05-11,ZQM27,96.2400,yahoo
2026-05-11,ZQN27,96.2400,yahoo
2026-05-11,ZQQ27,96.2500,yahoo
2026-05-11,ZQU26,96.3750,yahoo
2026-05-11,ZQU27,96.2750,yahoo
2026-05-11,ZQV26,96.3650,yahoo
2026-05-11,ZQV27,96.2950,yahoo
2026-05-11,ZQX26,96.3450,yahoo
2026-05-11,ZQX27,96.3100,yahoo
2026-05-11,ZQZ26,96.3200,yahoo
2026-05-11,ZQZ27,96.3900,yahoo
2026-05-12,ZQF27,96.2650,yahoo
2026-05-12,ZQF28,96.2650,yahoo
2026-05-12,ZQG27,96.2350,yahoo
2026-05-12,ZQG28,96.2500,yahoo
2026-05-12,ZQH27,96.2100,yahoo
2026-05-12,ZQJ27,96.1800,yahoo
2026-05-12,ZQK27,96.1550,yahoo
2026-05-12,ZQM27,96.1550,yahoo
2026-05-12,ZQN27,96.1550,yahoo
2026-05-12,ZQQ27,96.1650,yahoo
2026-05-12,ZQU26,96.3650,yahoo
2026-05-12,ZQU27,96.1900,yahoo
2026-05-12,ZQV26,96.3550,yahoo
2026-05-12,ZQV27,96.2100,yahoo
2026-05-12,ZQX26,96.3200,yahoo
2026-05-12,ZQX27,96.2250,yahoo
2026-05-12,ZQZ26,96.2800,yahoo
2026-05-12,ZQZ27,96.3050,yahoo
2026-05-13,ZQF27,96.2700,yahoo
2026-05-13,ZQF28,96.2600,yahoo
2026-05-13,ZQG27,96.2450,yahoo
2026-05-13,ZQG28,96.2450,yahoo
2026-05-13,ZQH27,96.2200,yahoo
2026-05-13,ZQJ27,96.1950,yahoo
2026-05-13,ZQK27,96.1700,yahoo
2026-05-13,ZQM27,96.1700,yahoo
2026-05-13,ZQN27,96.1700,yahoo
2026-05-13,ZQQ27,96.1800,yahoo
2026-05-13,ZQU26,96.3600,yahoo
2026-05-13,ZQU27,96.2050,yahoo
2026-05-13,ZQV26,96.3450,yahoo
2026-05-13,ZQV27,96.2200,yahoo
2026-05-13,ZQX26,96.3150,yahoo
2026-05-13,ZQX27,96.2350,yahoo
2026-05-13,ZQZ26,96.2800,yahoo
2026-05-13,ZQZ27,96.3000,yahoo
2026-05-14,ZQF27,96.2550,yahoo
2026-05-14,ZQF28,96.2500,yahoo
2026-05-14,ZQG27,96.2350,yahoo
2026-05-14,ZQG28,96.2350,yahoo
2026-05-14,ZQH27,96.2150,yahoo
2026-05-14,ZQJ27,96.1900,yahoo
2026-05-14,ZQK27,96.1650,yahoo
2026-05-14,ZQM27,96.1650,yahoo
2026-05-14,ZQN27,96.1700,yahoo
2026-05-14,ZQQ27,96.1750,yahoo
2026-05-14,ZQU26,96.3550,yahoo
2026-05-14,ZQU27,96.1950,yahoo
2026-05-14,ZQV26,96.3400,yahoo
2026-05-14,ZQV27,96.2100,yahoo
2026-05-14,ZQX26,96.3100,yahoo
2026-05-14,ZQX27,96.2250,yahoo
2026-05-14,ZQZ26,96.2700,yahoo
2026-05-14,ZQZ27,96.2900,yahoo
2026-05-15,ZQF27,96.2100,yahoo
2026-05-15,ZQF28,96.1000,yahoo
2026-05-15,ZQG27,96.1700,yahoo
2026-05-15,ZQG28,96.0850,yahoo
2026-05-15,ZQH27,96.1350,yahoo
2026-05-15,ZQJ27,96.0950,yahoo
2026-05-15,ZQK27,96.0550,yahoo
2026-05-15,ZQM27,96.0450,yahoo
2026-05-15,ZQN27,96.0400,yahoo
2026-05-15,ZQQ27,96.0350,yahoo
2026-05-15,ZQU26,96.3450,yahoo
2026-05-15,ZQU27,96.0550,yahoo
2026-05-15,ZQV26,96.3250,yahoo
2026-05-15,ZQV27,96.0700,yahoo
2026-05-15,ZQX26,96.2850,yahoo
2026-05-15,ZQX27,96.0750,yahoo
2026-05-15,ZQZ26,96.2300,yahoo
2026-05-15,ZQZ27,96.1400,yahoo
2026-05-18,ZQF27,96.2000,yahoo
2026-05-18,ZQF28,96.0850,yahoo
2026-05-18,ZQG27,96.1600,yahoo
2026-05-18,ZQG28,96.0700,yahoo
2026-05-18,ZQH27,96.1250,yahoo
2026-05-18,ZQJ27,96.0850,yahoo
2026-05-18,ZQK27,96.0450,yahoo
2026-05-18,ZQM27,96.0350,yahoo
2026-05-18,ZQN27,96.0300,yahoo
2026-05-18,ZQQ27,96.0200,yahoo
2026-05-18,ZQU26,96.3350,yahoo
2026-05-18,ZQU27,96.0400,yahoo
2026-05-18,ZQV26,96.3100,yahoo
2026-05-18,ZQV27,96.0550,yahoo
2026-05-18,ZQX26,96.2750,yahoo
2026-05-18,ZQX27,96.0600,yahoo
2026-05-18,ZQZ26,96.2200,yahoo
2026-05-18,ZQZ27,96.1250,yahoo
2026-05-19,ZQF27,96.1550,yahoo
2026-05-19,ZQF28,96.0400,yahoo
2026-05-19,ZQG27,96.1100,yahoo
2026-05-19,ZQG28,96.0250,yahoo
2026-05-19,ZQH27,96.0750,yahoo
2026-05-19,ZQJ27,96.0350,yahoo
2026-05-19,ZQK27,95.9950,yahoo
2026-05-19,ZQM27,95.9900,yahoo
2026-05-19,ZQN27,95.9850,yahoo
2026-05-19,ZQQ27,95.9750,yahoo
2026-05-19,ZQU26,96.3100,yahoo
2026-05-19,ZQU27,95.9950,yahoo
2026-05-19,ZQV26,96.2800,yahoo
2026-05-19,ZQV27,96.0100,yahoo
2026-05-19,ZQX26,96.2400,yahoo
2026-05-19,ZQX27,96.0150,yahoo
2026-05-19,ZQZ26,96.1800,yahoo
2026-05-19,ZQZ27,96.0800,yahoo
2026-05-20,ZQF27,96.2200,yahoo
2026-05-20,ZQF28,96.1550,yahoo
2026-05-20,ZQG27,96.1850,yahoo
2026-05-20,ZQG28,96.1400,yahoo
2026-05-20,ZQH27,96.1600,yahoo
2026-05-20,ZQJ27,96.1300,yahoo
2026-05-20,ZQK27,96.1000,yahoo
2026-05-20,ZQM27,96.1000,yahoo
2026-05-20,ZQN27,96.0950,yahoo
2026-05-20,ZQQ27,96.0900,yahoo
2026-05-20,ZQU26,96.3300,yahoo
2026-05-20,ZQU27,96.1100,yahoo
2026-05-20,ZQV26,96.3100,yahoo
2026-05-20,ZQV27,96.1250,yahoo
2026-05-20,ZQX26,96.2850,yahoo
2026-05-20,ZQX27,96.1300,yahoo
2026-05-20,ZQZ26,96.2400,yahoo
2026-05-20,ZQZ27,96.1950,yahoo
2026-05-21,ZQF27,96.1650,yahoo
2026-05-21,ZQF28,96.0950,yahoo
2026-05-21,ZQG27,96.1300,yahoo
2026-05-21,ZQG28,96.0800,yahoo
2026-05-21,ZQH27,96.1050,yahoo
2026-05-21,ZQJ27,96.0700,yahoo
2026-05-21,ZQK27,96.0400,yahoo
2026-05-21,ZQM27,96.0400,yahoo
2026-05-21,ZQN27,96.0350,yahoo
2026-05-21,ZQQ27,96.0300,yahoo
2026-05-21,ZQU26,96.3000,yahoo
2026-05-21,ZQU27,96.0500,yahoo
2026-05-21,ZQV26,96.2700,yahoo
2026-05-21,ZQV27,96.0650,yahoo
2026-05-21,ZQX26,96.2350,yahoo
2026-05-21,ZQX27,96.0700,yahoo
2026-05-21,ZQZ26,96.1850,yahoo
2026-05-21,ZQZ27,96.1350,yahoo
2026-05-22,ZQF27,96.1200,yahoo
2026-05-22,ZQF28,96.0550,yahoo
2026-05-22,ZQG27,96.0800,yahoo
2026-05-22,ZQG28,96.0400,yahoo
2026-05-22,ZQH27,96.0500,yahoo
2026-05-22,ZQJ27,96.0150,yahoo
2026-05-22,ZQK27,95.9850,yahoo
2026-05-22,ZQM27,95.9850,yahoo
2026-05-22,ZQN27,95.9850,yahoo
2026-05-22,ZQQ27,95.9900,yahoo
2026-05-22,ZQU26,96.2900,yahoo
2026-05-22,ZQU27,96.0100,yahoo
2026-05-22,ZQV26,96.2550,yahoo
2026-05-22,ZQV27,96.0250,yahoo
2026-05-22,ZQX26,96.2100,yahoo
2026-05-22,ZQX27,96.0300,yahoo
2026-05-22,ZQZ26,96.1500,yahoo
2026-05-22,ZQZ27,96.0950,yahoo
2026-05-26,ZQF27,96.2000,yahoo
2026-05-26,ZQF28,96.1600,yahoo
2026-05-26,ZQG27,96.1700,yahoo
2026-05-26,ZQG28,96.1450,yahoo
2026-05-26,ZQH27,96.1450,yahoo
2026-05-26,ZQJ27,96.1150,yahoo
2026-05-26,ZQK27,96.0900,yahoo
2026-05-26,ZQM27,96.0900,yahoo
2026-05-26,ZQN27,96.0900,yahoo
2026-05-26,ZQQ27,96.0950,yahoo
2026-05-26,ZQU26,96.3150,yahoo
2026-05-26,ZQU27,96.1150,yahoo
2026-05-26,ZQV26,96.2900,yahoo
2026-05-26,ZQV27,96.1300,yahoo
2026-05-26,ZQX26,96.2650,yahoo
2026-05-26,ZQX27,96.1350,yahoo
2026-05-26,ZQZ26,96.2200,yahoo
2026-05-26,ZQZ27,96.2000,yahoo
2026-05-27,ZQF27,96.2150,yahoo
2026-05-27,ZQF28,96.1800,yahoo
2026-05-27,ZQG27,96.1900,yahoo
2026-05-27,ZQG28,96.1650,yahoo
2026-05-27,ZQH27,96.1650,yahoo
2026-05-27,ZQJ27,96.1350,yahoo
2026-05-27,ZQK27,96.1100,yahoo
2026-05-27,ZQM27,96.1100,yahoo
2026-05-27,ZQN27,96.1100,yahoo
2026-05-27,ZQQ27,96.1150,yahoo
2026-05-27,ZQU26,96.3250,yahoo
2026-05-27,ZQU27,96.1350,yahoo
2026-05-27,ZQV26,96.3000,yahoo
2026-05-27,ZQV27,96.1500,yahoo
2026-05-27,ZQX26,96.2800,yahoo
2026-05-27,ZQX27,96.1550,yahoo
2026-05-27,ZQZ26,96.2350,yahoo
2026-05-27,ZQZ27,96.2200,yahoo
2026-05-28,ZQF27,96.2200,yahoo
2026-05-28,ZQF28,96.1600,yahoo
2026-05-28,ZQG27,96.2000,yahoo
2026-05-28,ZQG28,96.1450,yahoo
2026-05-28,ZQH27,96.1750,yahoo
2026-05-28,ZQJ27,96.1450,yahoo
2026-05-28,ZQK27,96.1250,yahoo
2026-05-28,ZQM27,96.1250,yahoo
2026-05-28,ZQN27,96.1250,yahoo
2026-05-28,ZQQ27,96.1250,yahoo
2026-05-28,ZQU26,96.3300,yahoo
2026-05-28,ZQU27,96.1450,yahoo
2026-05-28,ZQV26,96.3050,yahoo
2026-05-28,ZQV27,96.1600,yahoo
2026-05-28,ZQX26,96.2850,yahoo
2026-05-28,ZQX27,96.1650,yahoo
2026-05-28,ZQZ26,96.2400,yahoo
2026-05-28,ZQZ27,96.2000,yahoo
2026-05-29,ZQF27,96.2300,yahoo
2026-05-29,ZQF28,96.1600,yahoo
2026-05-29,ZQG27,96.2050,yahoo
2026-05-29,ZQG28,96.1450,yahoo
2026-05-29,ZQH27,96.1800,yahoo
2026-05-29,ZQJ27,96.1550,yahoo
2026-05-29,ZQK27,96.1350,yahoo
2026-05-29,ZQM27,96.1350,yahoo
2026-05-29,ZQN27,96.1350,yahoo
2026-05-29,ZQQ27,96.1350,yahoo
2026-05-29,ZQU26,96.3350,yahoo
2026-05-29,ZQU27,96.1550,yahoo
2026-05-29,ZQV26,96.3150,yahoo
2026-05-29,ZQV27,96.1700,yahoo
2026-05-29,ZQX26,96.2950,yahoo
2026-05-29,ZQX27,96.1750,yahoo
2026-05-29,ZQZ26,96.2500,yahoo
2026-05-29,ZQZ27,96.2000,yahoo
2026-06-01,ZQF27,96.1950,yahoo
2026-06-01,ZQF28,96.1000,yahoo
2026-06-01,ZQG27,96.1650,yahoo
2026-06-01,ZQG28,96.0850,yahoo
2026-06-01,ZQH27,96.1350,yahoo
2026-06-01,ZQJ27,96.1000,yahoo
2026-06-01,ZQK27,96.0750,yahoo
2026-06-01,ZQM27,96.0750,yahoo
2026-06-01,ZQN27,96.0750,yahoo
2026-06-01,ZQQ27,96.0750,yahoo
2026-06-01,ZQU26,96.3300,yahoo
2026-06-01,ZQU27,96.0950,yahoo
2026-06-01,ZQV26,96.3050,yahoo
2026-06-01,ZQV27,96.1100,yahoo
2026-06-01,ZQX26,96.2700,yahoo
2026-06-01,ZQX27,96.1150,yahoo
2026-06-01,ZQZ26,96.2150,yahoo
2026-06-01,ZQZ27,96.1400,yahoo
2026-06-02,ZQF27,96.1950,yahoo
2026-06-02,ZQF28,96.1000,yahoo
2026-06-02,ZQG27,96.1650,yahoo
2026-06-02,ZQG28,96.0850,yahoo
2026-06-02,ZQH27,96.1350,yahoo
2026-06-02,ZQJ27,96.1000,yahoo
2026-06-02,ZQK27,96.0750,yahoo
2026-06-02,ZQM27,96.0750,yahoo
2026-06-02,ZQN27,96.0750,yahoo
2026-06-02,ZQQ27,96.0750,yahoo
2026-06-02,ZQU26,96.3350,yahoo
2026-06-02,ZQU27,96.0950,yahoo
2026-06-02,ZQV26,96.3100,yahoo
2026-06-02,ZQV27,96.1100,yahoo
2026-06-02,ZQX26,96.2750,yahoo
2026-06-02,ZQX27,96.1150,yahoo
2026-06-02,ZQZ26,96.2200,yahoo
2026-06-02,ZQZ27,96.1400,yahoo
2026-06-03,ZQF27,96.1750,yahoo
2026-06-03,ZQF28,96.0900,yahoo
2026-06-03,ZQG27,96.1350,yahoo
2026-06-03,ZQG28,96.0750,yahoo
2026-06-03,ZQH27,96.1050,yahoo
2026-06-03,ZQJ27,96.0650,yahoo
2026-06-03,ZQK27,96.0300,yahoo
2026-06-03,ZQM27,96.0250,yahoo
2026-06-03,ZQN27,96.0250,yahoo
2026-06-03,ZQQ27,96.0250,yahoo
2026-06-03,ZQU26,96.3250,yahoo
2026-06-03,ZQU27,96.0450,yahoo
2026-06-03,ZQV26,96.2950,yahoo
2026-06-03,ZQV27,96.0600,yahoo
2026-06-03,ZQX26,96.2600,yahoo
2026-06-03,ZQX27,96.0650,yahoo
2026-06-03,ZQZ26,96.2000,yahoo
2026-06-03,ZQZ27,96.0900,yahoo
2026-06-04,ZQF27,96.2100,yahoo
2026-06-04,ZQF28,96.1350,yahoo
2026-06-04,ZQG27,96.1750,yahoo
2026-06-04,ZQG28,96.1200,yahoo
2026-06-04,ZQH27,96.1450,yahoo
2026-06-04,ZQJ27,96.1100,yahoo
2026-06-04,ZQK27,96.0800,yahoo
2026-06-04,ZQM27,96.0750,yahoo
2026-06-04,ZQN27,96.0750,yahoo
2026-06-04,ZQQ27,96.0750,yahoo
2026-06-04,ZQU26,96.3350,yahoo
2026-06-04,ZQU27,96.0950,yahoo
2026-06-04,ZQV26,96.3100,yahoo
2026-06-04,ZQV27,96.1050,yahoo
2026-06-04,ZQX26,96.2800,yahoo
2026-06-04,ZQX27,96.1100,yahoo
2026-06-04,ZQZ26,96.2300,yahoo
2026-06-04,ZQZ27,96.1350,yahoo
2026-06-05,ZQF27,96.1050,yahoo
2026-06-05,ZQF28,95.9900,yahoo
2026-06-05,ZQG27,96.0550,yahoo
2026-06-05,ZQG28,95.9750,yahoo
2026-06-05,ZQH27,96.0200,yahoo
2026-06-05,ZQJ27,95.9750,yahoo
2026-06-05,ZQK27,95.9400,yahoo
2026-06-05,ZQM27,95.9300,yahoo
2026-06-05,ZQN27,95.9300,yahoo
2026-06-05,ZQQ27,95.9300,yahoo
2026-06-05,ZQU26,96.3100,yahoo
2026-06-05,ZQU27,95.9500,yahoo
2026-06-05,ZQV26,96.2650,yahoo
2026-06-05,ZQV27,95.9600,yahoo
2026-06-05,ZQX26,96.2150,yahoo
2026-06-05,ZQX27,95.9650,yahoo
2026-06-05,ZQZ26,96.1400,yahoo
2026-06-05,ZQZ27,95.9900,yahoo
2026-06-08,ZQF27,96.1000,yahoo
2026-06-08,ZQF28,96.0050,yahoo
2026-06-08,ZQG27,96.0550,yahoo
2026-06-08,ZQG28,95.9900,yahoo
2026-06-08,ZQH27,96.0250,yahoo
2026-06-08,ZQJ27,95.9850,yahoo
2026-06-08,ZQK27,95.9550,yahoo
2026-06-08,ZQM27,95.9450,yahoo
2026-06-08,ZQN27,95.9450,yahoo
2026-06-08,ZQQ27,95.9450,yahoo
2026-06-08,ZQU26,96.3000,yahoo
2026-06-08,ZQU27,95.9650,yahoo
2026-06-08,ZQV26,96.2550,yahoo
2026-06-08,ZQV27,95.9750,yahoo
2026-06-08,ZQX26,96.2050,yahoo
2026-06-08,ZQX27,95.9800,yahoo
2026-06-08,ZQZ26,96.1300,yahoo
2026-06-08,ZQZ27,96.0050,yahoo
2026-06-09,ZQF27,96.1200,yahoo
2026-06-09,ZQF28,96.0400,yahoo
2026-06-09,ZQG27,96.0800,yahoo
2026-06-09,ZQG28,96.0250,yahoo
2026-06-09,ZQH27,96.0500,yahoo
2026-06-09,ZQJ27,96.0150,yahoo
2026-06-09,ZQK27,95.9850,yahoo
2026-06-09,ZQM27,95.9800,yahoo
2026-06-09,ZQN27,95.9800,yahoo
2026-06-09,ZQQ27,95.9800,yahoo
2026-06-09,ZQU26,96.3050,yahoo
2026-06-09,ZQU27,96.0000,yahoo
